"","id","mean.id","sd.id"
"160",159,0.487680555555556,0.26590381753553
"161",160,2.35266718266254,1.75005711155723
"162",161,0.854489655172414,0.443063218420624
"163",162,0.9295,0.467397582364308
"164",163,0.921220547945205,0.539692830578166
"165",164,1.05562913907285,0.545964743866537
"166",165,0.623695269382392,0.366036161973552
"167",166,2.95099516908213,2.45617449906953
"168",167,2.59867204301075,2.22139536791213
"169",168,4.48734990439771,3.67753488226591
"170",169,1.704,1.05672755476518
"171",170,3.80500607287449,3.36399481678078
"172",171,3.53267003257329,3.22634519307962
"173",172,3.88433891752577,3.27140939142092
"174",173,0.799465811965812,0.453008437834119
"175",174,2.2373345323741,2.19472080400667
"176",175,4.027,3.21635305897845
"177",176,4.1455885668277,3.28364136222365
"178",177,3.77951905252317,3.00781091174665
"179",178,3.54956161137441,3.28235320903031
"180",179,2.38537549909256,2.77072727000076
"181",180,3.01136805555556,2.98124196470625
"182",181,3.52550699300699,3.17352991106782
"183",182,4.14869892473118,3.35181113800405
"184",183,3.15194277108434,2.53861433640103
"185",184,3.81351102941176,3.14846148422839
"186",185,3.45065817984832,3.27843197160076
"187",186,3.89290046296296,2.73448739696787
"188",187,2.5275,0.478635212522717
"189",188,4.33276334106729,2.96607264563954
"190",189,4.18946551724138,2.39446145524495
"191",190,4.34248245614035,2.9941700015572
"192",191,4.4939373650108,3.07402086730152
"193",192,4.96467532467532,3.20801145191165
"194",193,3.9178832807571,2.30348954236318
"195",194,4.31214439655172,2.87133094891164
"196",195,3.91726315789474,2.56023157274824
"197",196,3.79597742363878,2.50117239334776
"198",197,1.3706904491018,0.814559005659872
"199",198,1.44532167832168,1.09208797544456
"200",199,1.13145622119816,0.815446934469469
"201",200,4.39077826086957,3.3562876159153
"202",201,4.19439853300733,3.67872065025939
"203",202,4.76572163388805,3.73475396968282
"204",203,4.01374477958237,3.23801364316392
"205",204,5.5904,4.09761012172674
"206",205,4.33078947368421,3.34396006754467
"207",206,5.6734698630137,4.02122932415107
"208",207,4.57062745098039,2.87195307733803
"209",208,5.61504958677686,4.29920432144376
"210",209,5.48649006622517,3.80768244451057
"211",210,5.13049839228296,3.62995871110847
"212",211,3.93613223140496,2.27931125175329
"213",212,5.15470588235294,4.28759063015171
"214",213,3.46991304347826,2.88311550811171
"215",214,3.56645475638051,3.22710311175906
"216",215,4.16856289978678,3.47268687675771
"217",216,4.88450199203187,3.76179351626269
"218",217,3.76075138121547,2.60702771776187
"219",218,4.09315277777778,3.39572086531785
"220",219,4.74334615384615,3.76389621012861
"221",220,4.37851351351351,3.63822428188664
"222",221,2.00545226130653,1.49266902380558
"223",222,2.57830786516854,2.02165184491113
"224",223,2.98722469410456,1.96712680106311
"225",224,0.513877777777778,0.39238540151767
"226",225,0.606729114285714,0.339826112508686
"227",226,0.4321995,0.232394177875142
"228",227,0.764396820987654,0.479775166207108
"229",228,1.19153512773723,0.906442712066406
"230",229,1.34940510440835,0.812689976686339
"231",230,0.580963962264151,0.353086888936319
"232",231,4.6982085106383,3.78561108331638
"233",232,5.2425835214447,4.24568556405623
"234",233,7.36280291970803,6.40526870658217
"235",234,5.30588932806324,4.55817400300508
"236",235,4.11166666666667,3.28385813372384
"237",236,3.83434615384615,3.00660923525395
"238",237,3.63378082191781,2.25231856169455
"239",238,3.29097297297297,1.93861414963817
"240",239,4.2101,3.54934058233887
"241",240,4.16357985257985,3.48833265715617
"242",241,4.55341230068337,3.56187422137411
